student,unit_title,assessment,score,score_level,user_unit
315,Unicorn Traits and Reproduction,pre,35.94251130806395,1,315 Unicorn Traits and Reproduction
316,Unicorn Traits and Reproduction,pre,33.029042298881116,1,316 Unicorn Traits and Reproduction
318,Unicorn Traits and Reproduction,pre,41.283646410188105,2,318 Unicorn Traits and Reproduction
319,Unicorn Traits and Reproduction,pre,24.88909075832357,1,319 Unicorn Traits and Reproduction
320,Unicorn Traits and Reproduction,pre,24.775149229891248,1,320 Unicorn Traits and Reproduction
321,Unicorn Traits and Reproduction,pre,23.08356609329681,1,321 Unicorn Traits and Reproduction
322,Unicorn Traits and Reproduction,pre,38.9174235448439,1,322 Unicorn Traits and Reproduction
323,Unicorn Traits and Reproduction,pre,30.120052716299774,1,323 Unicorn Traits and Reproduction
324,Unicorn Traits and Reproduction,pre,35.29020185315518,1,324 Unicorn Traits and Reproduction
325,Unicorn Traits and Reproduction,pre,29.092356502755518,1,325 Unicorn Traits and Reproduction
326,Unicorn Traits and Reproduction,pre,37.289154078149124,1,326 Unicorn Traits and Reproduction
327,Unicorn Traits and Reproduction,pre,32.49778830083058,1,327 Unicorn Traits and Reproduction
328,Unicorn Traits and Reproduction,pre,25.062772266533592,1,328 Unicorn Traits and Reproduction
329,Unicorn Traits and Reproduction,pre,36.540792268072856,1,329 Unicorn Traits and Reproduction
330,Unicorn Traits and Reproduction,pre,30.249425274041677,1,330 Unicorn Traits and Reproduction
331,Unicorn Traits and Reproduction,pre,38.39390256493412,1,331 Unicorn Traits and Reproduction
332,Unicorn Traits and Reproduction,pre,49.13749250072918,2,332 Unicorn Traits and Reproduction
333,Unicorn Traits and Reproduction,pre,50.44634971048847,2,333 Unicorn Traits and Reproduction
334,Unicorn Traits and Reproduction,pre,31.556018738087865,1,334 Unicorn Traits and Reproduction
335,Unicorn Traits and Reproduction,pre,37.69785886912582,1,335 Unicorn Traits and Reproduction
336,Unicorn Traits and Reproduction,pre,40.10087145049414,2,336 Unicorn Traits and Reproduction
337,Unicorn Traits and Reproduction,pre,40.37859009676023,2,337 Unicorn Traits and Reproduction
338,Unicorn Traits and Reproduction,pre,31.588604946490662,1,338 Unicorn Traits and Reproduction
339,Unicorn Traits and Reproduction,pre,36.05660615977239,1,339 Unicorn Traits and Reproduction
340,Unicorn Traits and Reproduction,pre,33.191717191117334,1,340 Unicorn Traits and Reproduction
341,Unicorn Traits and Reproduction,pre,39.17055795956545,1,341 Unicorn Traits and Reproduction
343,Unicorn Traits and Reproduction,pre,15.605635705317336,1,343 Unicorn Traits and Reproduction
344,Unicorn Traits and Reproduction,pre,44.254212400555495,2,344 Unicorn Traits and Reproduction
345,Unicorn Traits and Reproduction,pre,44.48816266236283,2,345 Unicorn Traits and Reproduction
346,Unicorn Traits and Reproduction,pre,37.28457225909094,1,346 Unicorn Traits and Reproduction
347,Unicorn Traits and Reproduction,pre,30.257221614419834,1,347 Unicorn Traits and Reproduction
348,Unicorn Traits and Reproduction,pre,32.03663756378912,1,348 Unicorn Traits and Reproduction
349,Unicorn Traits and Reproduction,pre,20.42006299392751,1,349 Unicorn Traits and Reproduction
350,Unicorn Traits and Reproduction,pre,36.31950888907518,1,350 Unicorn Traits and Reproduction
351,Unicorn Traits and Reproduction,pre,48.4058653716533,2,351 Unicorn Traits and Reproduction
352,Unicorn Traits and Reproduction,pre,37.12302798225787,1,352 Unicorn Traits and Reproduction
353,Unicorn Traits and Reproduction,pre,31.704192211710623,1,353 Unicorn Traits and Reproduction
354,Unicorn Traits and Reproduction,pre,33.03086666993411,1,354 Unicorn Traits and Reproduction
355,Unicorn Traits and Reproduction,pre,16.96010062362885,1,355 Unicorn Traits and Reproduction
356,Unicorn Traits and Reproduction,pre,40.20947409453319,2,356 Unicorn Traits and Reproduction
357,Unicorn Traits and Reproduction,pre,24.189566258087268,1,357 Unicorn Traits and Reproduction
358,Unicorn Traits and Reproduction,pre,46.1459599230232,2,358 Unicorn Traits and Reproduction
359,Unicorn Traits and Reproduction,pre,32.723587772621784,1,359 Unicorn Traits and Reproduction
360,Unicorn Traits and Reproduction,pre,47.68608638439014,2,360 Unicorn Traits and Reproduction
361,Unicorn Traits and Reproduction,pre,36.698486516773265,1,361 Unicorn Traits and Reproduction
362,Unicorn Traits and Reproduction,pre,15.946368360550373,1,362 Unicorn Traits and Reproduction
363,Unicorn Traits and Reproduction,pre,28.31970944934036,1,363 Unicorn Traits and Reproduction
364,Unicorn Traits and Reproduction,pre,38.86918127016068,1,364 Unicorn Traits and Reproduction
365,Unicorn Traits and Reproduction,pre,36.6772417527427,1,365 Unicorn Traits and Reproduction
366,Unicorn Traits and Reproduction,pre,38.58600417200424,1,366 Unicorn Traits and Reproduction
367,Unicorn Traits and Reproduction,pre,34.58332629247113,1,367 Unicorn Traits and Reproduction
368,Unicorn Traits and Reproduction,pre,31.97230793630116,1,368 Unicorn Traits and Reproduction
369,Unicorn Traits and Reproduction,pre,31.362543852292845,1,369 Unicorn Traits and Reproduction
370,Unicorn Traits and Reproduction,pre,12.678386488849952,1,370 Unicorn Traits and Reproduction
371,Unicorn Traits and Reproduction,pre,44.614802963872656,2,371 Unicorn Traits and Reproduction
372,Unicorn Traits and Reproduction,pre,20.907356289103905,1,372 Unicorn Traits and Reproduction
373,Unicorn Traits and Reproduction,pre,26.92849321952619,1,373 Unicorn Traits and Reproduction
375,Unicorn Traits and Reproduction,pre,34.556090471303605,1,375 Unicorn Traits and Reproduction
376,Unicorn Traits and Reproduction,pre,38.667026323846905,1,376 Unicorn Traits and Reproduction
377,Unicorn Traits and Reproduction,pre,43.21462749517554,2,377 Unicorn Traits and Reproduction
378,Unicorn Traits and Reproduction,pre,27.53156128775117,1,378 Unicorn Traits and Reproduction
379,Unicorn Traits and Reproduction,pre,31.217673644407665,1,379 Unicorn Traits and Reproduction
380,Unicorn Traits and Reproduction,pre,20.16003178501105,1,380 Unicorn Traits and Reproduction
381,Unicorn Traits and Reproduction,pre,30.326420819090888,1,381 Unicorn Traits and Reproduction
382,Unicorn Traits and Reproduction,pre,31.780393638363883,1,382 Unicorn Traits and Reproduction
383,Unicorn Traits and Reproduction,pre,45.28521756845972,2,383 Unicorn Traits and Reproduction
384,Unicorn Traits and Reproduction,pre,27.131766052353505,1,384 Unicorn Traits and Reproduction
385,Unicorn Traits and Reproduction,pre,23.561905342304204,1,385 Unicorn Traits and Reproduction
386,Unicorn Traits and Reproduction,pre,34.905154245182935,1,386 Unicorn Traits and Reproduction
387,Unicorn Traits and Reproduction,pre,35.56083938108225,1,387 Unicorn Traits and Reproduction
388,Unicorn Traits and Reproduction,pre,14.245470033563944,1,388 Unicorn Traits and Reproduction
389,Unicorn Traits and Reproduction,pre,33.100634866771124,1,389 Unicorn Traits and Reproduction
390,Unicorn Traits and Reproduction,pre,38.25892338842791,1,390 Unicorn Traits and Reproduction
393,Unicorn Traits and Reproduction,pre,40.43021809243543,2,393 Unicorn Traits and Reproduction
394,Unicorn Traits and Reproduction,pre,18.169633883816015,1,394 Unicorn Traits and Reproduction
395,Unicorn Traits and Reproduction,pre,41.592858080021614,2,395 Unicorn Traits and Reproduction
396,Unicorn Traits and Reproduction,pre,12.819526954893053,1,396 Unicorn Traits and Reproduction
397,Unicorn Traits and Reproduction,pre,42.081980848524765,2,397 Unicorn Traits and Reproduction
398,Unicorn Traits and Reproduction,pre,15.902866190896454,1,398 Unicorn Traits and Reproduction
399,Unicorn Traits and Reproduction,pre,55.01976561539043,2,399 Unicorn Traits and Reproduction
400,Unicorn Traits and Reproduction,pre,36.68530714908024,1,400 Unicorn Traits and Reproduction
401,Unicorn Traits and Reproduction,pre,34.95129966661357,1,401 Unicorn Traits and Reproduction
402,Unicorn Traits and Reproduction,pre,15.671289133886258,1,402 Unicorn Traits and Reproduction
403,Unicorn Traits and Reproduction,pre,38.9773069343115,1,403 Unicorn Traits and Reproduction
404,Unicorn Traits and Reproduction,pre,35.209391718719154,1,404 Unicorn Traits and Reproduction
405,Unicorn Traits and Reproduction,pre,24.894350672100526,1,405 Unicorn Traits and Reproduction
406,Unicorn Traits and Reproduction,pre,36.95492443146529,1,406 Unicorn Traits and Reproduction
407,Unicorn Traits and Reproduction,pre,36.78987567159737,1,407 Unicorn Traits and Reproduction
408,Unicorn Traits and Reproduction,pre,50.98295374117739,2,408 Unicorn Traits and Reproduction
409,Unicorn Traits and Reproduction,pre,46.842176588947744,2,409 Unicorn Traits and Reproduction
410,Unicorn Traits and Reproduction,pre,46.52574089570182,2,410 Unicorn Traits and Reproduction
411,Unicorn Traits and Reproduction,pre,38.17069997150898,1,411 Unicorn Traits and Reproduction
412,Unicorn Traits and Reproduction,pre,61.581207540538756,3,412 Unicorn Traits and Reproduction
413,Unicorn Traits and Reproduction,pre,22.44225641525503,1,413 Unicorn Traits and Reproduction
414,Unicorn Traits and Reproduction,pre,38.30487441294768,1,414 Unicorn Traits and Reproduction
415,Unicorn Traits and Reproduction,pre,45.43663646089474,2,415 Unicorn Traits and Reproduction
416,Unicorn Traits and Reproduction,pre,41.000477807117946,2,416 Unicorn Traits and Reproduction
417,Unicorn Traits and Reproduction,pre,31.05340923131741,1,417 Unicorn Traits and Reproduction
418,Unicorn Traits and Reproduction,pre,44.559428572896586,2,418 Unicorn Traits and Reproduction
419,Unicorn Traits and Reproduction,pre,43.33337852603665,2,419 Unicorn Traits and Reproduction
420,Unicorn Traits and Reproduction,pre,16.458834010252858,1,420 Unicorn Traits and Reproduction
421,Unicorn Traits and Reproduction,pre,30.220969896072955,1,421 Unicorn Traits and Reproduction
422,Unicorn Traits and Reproduction,pre,35.40882021247096,1,422 Unicorn Traits and Reproduction
423,Unicorn Traits and Reproduction,pre,45.230259024981,2,423 Unicorn Traits and Reproduction
424,Unicorn Traits and Reproduction,pre,44.36649051825521,2,424 Unicorn Traits and Reproduction
425,Unicorn Traits and Reproduction,pre,27.312903925367,1,425 Unicorn Traits and Reproduction
426,Unicorn Traits and Reproduction,pre,24.850526082300654,1,426 Unicorn Traits and Reproduction
427,Unicorn Traits and Reproduction,pre,51.491463369869344,2,427 Unicorn Traits and Reproduction
428,Unicorn Traits and Reproduction,pre,29.29739708171097,1,428 Unicorn Traits and Reproduction
429,Unicorn Traits and Reproduction,pre,47.3855005762606,2,429 Unicorn Traits and Reproduction
430,Unicorn Traits and Reproduction,pre,48.369677986805634,2,430 Unicorn Traits and Reproduction
431,Unicorn Traits and Reproduction,pre,28.459811454340155,1,431 Unicorn Traits and Reproduction
432,Unicorn Traits and Reproduction,pre,45.70595211335559,2,432 Unicorn Traits and Reproduction
433,Unicorn Traits and Reproduction,pre,36.18042844135377,1,433 Unicorn Traits and Reproduction
434,Unicorn Traits and Reproduction,pre,28.323790319122008,1,434 Unicorn Traits and Reproduction
435,Unicorn Traits and Reproduction,pre,39.27731179721493,1,435 Unicorn Traits and Reproduction
436,Unicorn Traits and Reproduction,pre,47.474352248135446,2,436 Unicorn Traits and Reproduction
437,Unicorn Traits and Reproduction,pre,35.513262277427636,1,437 Unicorn Traits and Reproduction
438,Unicorn Traits and Reproduction,pre,34.59067738205394,1,438 Unicorn Traits and Reproduction
439,Unicorn Traits and Reproduction,pre,48.759128343741864,2,439 Unicorn Traits and Reproduction
440,Unicorn Traits and Reproduction,pre,47.203908527123644,2,440 Unicorn Traits and Reproduction
441,Unicorn Traits and Reproduction,pre,35.90312930781714,1,441 Unicorn Traits and Reproduction
442,Unicorn Traits and Reproduction,pre,29.307754874678132,1,442 Unicorn Traits and Reproduction
443,Unicorn Traits and Reproduction,pre,33.348191724036084,1,443 Unicorn Traits and Reproduction
445,Unicorn Traits and Reproduction,pre,35.768705571938796,1,445 Unicorn Traits and Reproduction
446,Unicorn Traits and Reproduction,pre,24.156546675340365,1,446 Unicorn Traits and Reproduction
447,Unicorn Traits and Reproduction,pre,10.143331913369114,1,447 Unicorn Traits and Reproduction
448,Unicorn Traits and Reproduction,pre,30.887527750764146,1,448 Unicorn Traits and Reproduction
449,Unicorn Traits and Reproduction,pre,37.93495014970307,1,449 Unicorn Traits and Reproduction
450,Unicorn Traits and Reproduction,pre,27.398583274222304,1,450 Unicorn Traits and Reproduction
451,Unicorn Traits and Reproduction,pre,31.923430371187383,1,451 Unicorn Traits and Reproduction
452,Unicorn Traits and Reproduction,pre,29.163641587940795,1,452 Unicorn Traits and Reproduction
453,Unicorn Traits and Reproduction,pre,45.18653579995396,2,453 Unicorn Traits and Reproduction
454,Unicorn Traits and Reproduction,pre,39.13748943473223,1,454 Unicorn Traits and Reproduction
455,Unicorn Traits and Reproduction,pre,35.786245228138526,1,455 Unicorn Traits and Reproduction
456,Unicorn Traits and Reproduction,pre,32.81606626982446,1,456 Unicorn Traits and Reproduction
457,Unicorn Traits and Reproduction,pre,42.46102321293622,2,457 Unicorn Traits and Reproduction
458,Unicorn Traits and Reproduction,pre,35.90753009281791,1,458 Unicorn Traits and Reproduction
459,Unicorn Traits and Reproduction,pre,33.01358886738462,1,459 Unicorn Traits and Reproduction
460,Unicorn Traits and Reproduction,pre,33.974978492045764,1,460 Unicorn Traits and Reproduction
461,Unicorn Traits and Reproduction,pre,43.50300858898804,2,461 Unicorn Traits and Reproduction
462,Unicorn Traits and Reproduction,pre,34.76105524863179,1,462 Unicorn Traits and Reproduction
463,Unicorn Traits and Reproduction,pre,35.96578313713367,1,463 Unicorn Traits and Reproduction
464,Unicorn Traits and Reproduction,pre,28.901489756378005,1,464 Unicorn Traits and Reproduction
465,Unicorn Traits and Reproduction,pre,37.77560280334885,1,465 Unicorn Traits and Reproduction
466,Unicorn Traits and Reproduction,pre,35.580549443214004,1,466 Unicorn Traits and Reproduction
467,Unicorn Traits and Reproduction,pre,24.511309006354974,1,467 Unicorn Traits and Reproduction
468,Unicorn Traits and Reproduction,pre,29.947306582747103,1,468 Unicorn Traits and Reproduction
469,Unicorn Traits and Reproduction,pre,16.403350225019555,1,469 Unicorn Traits and Reproduction
470,Unicorn Traits and Reproduction,pre,41.57676583624579,2,470 Unicorn Traits and Reproduction
471,Unicorn Traits and Reproduction,pre,39.72004121456688,1,471 Unicorn Traits and Reproduction
472,Unicorn Traits and Reproduction,pre,55.15382696777334,2,472 Unicorn Traits and Reproduction
473,Unicorn Traits and Reproduction,pre,37.24862686119431,1,473 Unicorn Traits and Reproduction
474,Unicorn Traits and Reproduction,pre,15.477195212119973,1,474 Unicorn Traits and Reproduction
475,Unicorn Traits and Reproduction,pre,45.62025644846343,2,475 Unicorn Traits and Reproduction
476,Unicorn Traits and Reproduction,pre,35.14591645139774,1,476 Unicorn Traits and Reproduction
477,Unicorn Traits and Reproduction,pre,28.493464418370234,1,477 Unicorn Traits and Reproduction
478,Unicorn Traits and Reproduction,pre,23.241265996788975,1,478 Unicorn Traits and Reproduction
479,Unicorn Traits and Reproduction,pre,23.993454506504428,1,479 Unicorn Traits and Reproduction
481,Unicorn Traits and Reproduction,pre,29.06567684878397,1,481 Unicorn Traits and Reproduction
482,Unicorn Traits and Reproduction,pre,38.51824160423081,1,482 Unicorn Traits and Reproduction
483,Unicorn Traits and Reproduction,pre,25.321533077839725,1,483 Unicorn Traits and Reproduction
484,Unicorn Traits and Reproduction,pre,33.03125275697726,1,484 Unicorn Traits and Reproduction
485,Unicorn Traits and Reproduction,pre,37.5734709088062,1,485 Unicorn Traits and Reproduction
486,Unicorn Traits and Reproduction,pre,32.01183185924144,1,486 Unicorn Traits and Reproduction
487,Unicorn Traits and Reproduction,pre,20.166118586731898,1,487 Unicorn Traits and Reproduction
488,Unicorn Traits and Reproduction,pre,37.202051060004855,1,488 Unicorn Traits and Reproduction
490,Unicorn Traits and Reproduction,pre,31.42893130208676,1,490 Unicorn Traits and Reproduction
491,Unicorn Traits and Reproduction,pre,25.06854714866332,1,491 Unicorn Traits and Reproduction
492,Unicorn Traits and Reproduction,pre,36.80814024005858,1,492 Unicorn Traits and Reproduction
493,Unicorn Traits and Reproduction,pre,28.010861040778494,1,493 Unicorn Traits and Reproduction
494,Unicorn Traits and Reproduction,pre,34.053668999292896,1,494 Unicorn Traits and Reproduction
495,Unicorn Traits and Reproduction,pre,57.41229305307276,2,495 Unicorn Traits and Reproduction
